z1,z2,z3,z4,z5,z6,z7,z8,window,source,cluster
0.31779796,1.3927704,-0.63164335,-0.02744147,-0.9897918,0.2842382,-0.9603733,-0.7771904,107,十河3人目緊張VID20250616120112.csv,0
0.7938179,-1.0263106,0.7440587,-0.4057876,-0.21243621,-0.010374724,-1.491604,-0.19191226,0,十河4人目リラックスVID20250616120356.csv,3
0.7808397,-0.90551746,0.84419644,-0.38813004,-0.3260034,-0.012660353,-1.4269956,-0.13475928,1,十河4人目リラックスVID20250616120356.csv,3
0.6888387,-0.8203263,0.84679705,-0.35395816,-0.36153287,-0.025135554,-1.3729914,-0.118778914,2,十河4人目リラックスVID20250616120356.csv,1
0.47707886,-0.6972918,0.74745053,-0.18457656,-0.37784496,-0.07290209,-1.2487437,-0.19964583,3,十河4人目リラックスVID20250616120356.csv,1
0.46466893,-0.65264714,0.7418019,-0.14381967,-0.37199768,-0.015828792,-1.2672098,-0.26006567,4,十河4人目リラックスVID20250616120356.csv,1
0.24679182,-0.5447986,0.63605183,0.02738343,-0.35360128,-0.043854743,-1.1588734,-0.26778245,5,十河4人目リラックスVID20250616120356.csv,1
0.040654335,-0.3849044,0.6236641,0.25122696,-0.28716192,-0.047914546,-1.021285,-0.1972787,6,十河4人目リラックスVID20250616120356.csv,1
0.06606276,-0.37396616,0.74422324,0.24149407,-0.1478685,-0.010773093,-1.0632962,-0.11869188,7,十河4人目リラックスVID20250616120356.csv,1
0.17365298,-0.40598908,0.850722,0.12824067,-0.054487765,0.010888791,-1.1573045,-0.06798931,8,十河4人目リラックスVID20250616120356.csv,1
0.32853845,-0.44159305,0.9515002,-0.009746604,0.018638078,0.038492244,-1.2450824,-0.016598463,9,十河4人目リラックスVID20250616120356.csv,1
0.39470258,-0.4320393,1.0165465,-0.06323829,0.077658586,0.018442262,-1.2589082,0.0741623,10,十河4人目リラックスVID20250616120356.csv,1
0.42570677,-0.4140516,1.0457504,-0.10714219,0.113744944,-0.012306896,-1.2540803,0.1555087,11,十河4人目リラックスVID20250616120356.csv,1
0.45402938,-0.41683224,1.0526377,-0.14536674,0.15867355,-0.068614624,-1.2380812,0.25154305,12,十河4人目リラックスVID20250616120356.csv,1
0.45274848,-0.41884574,1.0579494,-0.21199666,0.17195272,-0.1312584,-1.184998,0.37298977,13,十河4人目リラックスVID20250616120356.csv,1
0.4227007,-0.4386843,1.0278352,-0.303459,0.17418428,-0.21800733,-1.1099064,0.4961392,14,十河4人目リラックスVID20250616120356.csv,1
0.3723527,-0.45067045,0.9541863,-0.38278857,0.14181235,-0.36035734,-0.98280185,0.62144005,15,十河4人目リラックスVID20250616120356.csv,1
0.29357174,-0.4623054,0.8480831,-0.45519122,0.095508784,-0.4698058,-0.8590256,0.70264155,16,十河4人目リラックスVID20250616120356.csv,1
0.18320177,-0.47324982,0.69853663,-0.4939097,0.024785623,-0.58318144,-0.6858608,0.7368485,17,十河4人目リラックスVID20250616120356.csv,1
0.090810284,-0.47802198,0.57393295,-0.5298937,-0.07855318,-0.68433297,-0.5374568,0.72793174,18,十河4人目リラックスVID20250616120356.csv,1
0.04084811,-0.4926272,0.46061358,-0.5613755,-0.16612042,-0.75089246,-0.4546113,0.6896015,19,十河4人目リラックスVID20250616120356.csv,1
0.039970305,-0.503951,0.34108198,-0.58113915,-0.25846827,-0.823427,-0.36947083,0.66370654,20,十河4人目リラックスVID20250616120356.csv,1
0.02421781,-0.5254307,0.22582819,-0.6304244,-0.3505486,-0.85190403,-0.33283916,0.61597335,21,十河4人目リラックスVID20250616120356.csv,4
-0.016867002,-0.557725,0.12405564,-0.6324207,-0.42890584,-0.84616446,-0.34545568,0.5211982,22,十河4人目リラックスVID20250616120356.csv,4
-0.102250695,-0.5868516,0.02630146,-0.5799538,-0.48165336,-0.76000834,-0.4305512,0.36636344,23,十河4人目リラックスVID20250616120356.csv,1
-0.18998839,-0.5991552,-0.05261668,-0.4816583,-0.55523163,-0.6896732,-0.50138366,0.1725323,24,十河4人目リラックスVID20250616120356.csv,1
-0.18251619,-0.63633496,-0.09146831,-0.41901127,-0.56044424,-0.63390553,-0.62733996,0.033280566,25,十河4人目リラックスVID20250616120356.csv,1
-0.178088,-0.62823254,-0.13996732,-0.3548091,-0.5585188,-0.5541464,-0.78549,-0.0937187,26,十河4人目リラックスVID20250616120356.csv,1
-0.227076,-0.60132414,-0.1726537,-0.28542224,-0.5498314,-0.48494902,-0.8975116,-0.19562396,27,十河4人目リラックスVID20250616120356.csv,1
-0.2821456,-0.5802057,-0.17309628,-0.21889205,-0.5150343,-0.41267434,-0.9914976,-0.26874593,28,十河4人目リラックスVID20250616120356.csv,0
-0.35075426,-0.5541889,-0.1685821,-0.15079674,-0.4707831,-0.33231294,-1.0677949,-0.3155668,29,十河4人目リラックスVID20250616120356.csv,0
-0.41711447,-0.5347213,-0.15034212,-0.08961846,-0.4303044,-0.24080002,-1.1279547,-0.3532496,30,十河4人目リラックスVID20250616120356.csv,0
-0.45406008,-0.51101965,-0.120624624,-0.02552758,-0.40439263,-0.1556966,-1.1741968,-0.37103358,31,十河4人目リラックスVID20250616120356.csv,0
-0.4720113,-0.46830302,-0.058150776,0.031462334,-0.37262547,-0.0797946,-1.2104604,-0.36376897,32,十河4人目リラックスVID20250616120356.csv,0
-0.50899225,-0.40862197,0.042485468,0.087243445,-0.31769714,-0.016581364,-1.2246228,-0.36448005,33,十河4人目リラックスVID20250616120356.csv,0
-0.49182346,-0.29195315,0.18044914,0.1584891,-0.24864674,0.069209285,-1.237065,-0.34285355,34,十河4人目リラックスVID20250616120356.csv,0
-0.4741785,-0.19391008,0.29982063,0.21550839,-0.19311288,0.101869814,-1.2268944,-0.30037907,35,十河4人目リラックスVID20250616120356.csv,0
-0.44011158,-0.12936355,0.39966333,0.22761457,-0.10753033,0.11433977,-1.228603,-0.23355618,36,十河4人目リラックスVID20250616120356.csv,1
-0.41468334,-0.06616414,0.4979865,0.23956335,-0.024791757,0.11817613,-1.2279943,-0.15275268,37,十河4人目リラックスVID20250616120356.csv,1
-0.39197084,0.00082592573,0.58494973,0.2647533,0.04793858,0.12958038,-1.2198629,-0.058687232,38,十河4人目リラックスVID20250616120356.csv,1
-0.33988535,0.04207024,0.6267708,0.25163788,0.08737624,0.1268037,-1.2098968,0.015616836,39,十河4人目リラックスVID20250616120356.csv,1
-0.2653875,0.02512647,0.68803114,0.18430246,0.20370197,0.1548346,-1.2430272,0.070076205,40,十河4人目リラックスVID20250616120356.csv,6
-0.20029704,0.0069154017,0.7591772,0.09928361,0.32271227,0.15614036,-1.2651364,0.18550067,41,十河4人目リラックスVID20250616120356.csv,6
-0.12328893,-0.018864198,0.7933246,0.023839727,0.42292702,0.13873427,-1.294931,0.30145088,42,十河4人目リラックスVID20250616120356.csv,6
-0.063304774,-0.031089982,0.80916125,-0.040343724,0.4588442,0.10292278,-1.2987272,0.39965287,43,十河4人目リラックスVID20250616120356.csv,6
-0.0026765577,-0.03490054,0.80631787,-0.118645094,0.46321392,0.08034184,-1.2925687,0.4725475,44,十河4人目リラックスVID20250616120356.csv,6
0.070668,-0.017309602,0.78740704,-0.19056547,0.48155442,0.024035206,-1.2610763,0.5832323,45,十河4人目リラックスVID20250616120356.csv,6
0.10775338,-0.048049197,0.75596154,-0.31194225,0.46630585,-0.07955055,-1.1889312,0.71467954,46,十河4人目リラックスVID20250616120356.csv,6
0.13298343,-0.06142571,0.7086494,-0.40802732,0.44424593,-0.17627612,-1.113356,0.8008075,47,十河4人目リラックスVID20250616120356.csv,6
0.14609887,-0.092099674,0.6566771,-0.5029954,0.38233125,-0.2909308,-1.006575,0.8861162,48,十河4人目リラックスVID20250616120356.csv,6
0.15237565,-0.116883636,0.5515777,-0.543116,0.31957054,-0.4309656,-0.8886326,0.9665266,49,十河4人目リラックスVID20250616120356.csv,6
0.102646515,-0.13784333,0.39997122,-0.5763806,0.1809764,-0.56162065,-0.6889049,1.0150554,50,十河4人目リラックスVID20250616120356.csv,6
0.045598943,-0.13448057,0.2610312,-0.59286946,0.020371795,-0.65475655,-0.48021752,0.9898452,51,十河4人目リラックスVID20250616120356.csv,6
0.005286213,-0.15514049,0.13217725,-0.60551775,-0.15728448,-0.75804096,-0.30412266,0.94796795,52,十河4人目リラックスVID20250616120356.csv,4
-0.028295971,-0.19525388,-0.005677309,-0.60544753,-0.3057581,-0.80780816,-0.21488121,0.8513699,53,十河4人目リラックスVID20250616120356.csv,4
-0.02751719,-0.25492102,-0.123054914,-0.5819367,-0.4065398,-0.78669655,-0.24350978,0.713742,54,十河4人目リラックスVID20250616120356.csv,4
-0.088105306,-0.30591306,-0.24783324,-0.5472242,-0.48273334,-0.7126459,-0.34074232,0.52246565,55,十河4人目リラックスVID20250616120356.csv,4
-0.13511966,-0.35092,-0.32916927,-0.5020533,-0.5512322,-0.6682703,-0.41950914,0.3829583,56,十河4人目リラックスVID20250616120356.csv,4
-0.17697309,-0.37116072,-0.44666418,-0.43954274,-0.5651099,-0.57419324,-0.58904403,0.24051064,57,十河4人目リラックスVID20250616120356.csv,4
-0.24703984,-0.39999765,-0.510698,-0.39318985,-0.5404127,-0.4574957,-0.79509455,0.09879101,58,十河4人目リラックスVID20250616120356.csv,0
-0.27676722,-0.39400402,-0.5212302,-0.3214622,-0.54374415,-0.36145416,-0.96207964,-0.011246974,59,十河4人目リラックスVID20250616120356.csv,0
-0.31557584,-0.37137112,-0.4791956,-0.23144934,-0.5396256,-0.2841308,-1.0493827,-0.0631422,60,十河4人目リラックスVID20250616120356.csv,0
-0.37064323,-0.33471513,-0.4448963,-0.14977725,-0.52399117,-0.19883339,-1.0937296,-0.10128837,61,十河4人目リラックスVID20250616120356.csv,0
-0.40317485,-0.28843987,-0.40782875,-0.07446803,-0.5124265,-0.11998949,-1.1079768,-0.12136618,62,十河4人目リラックスVID20250616120356.csv,0
-0.4451276,-0.24076776,-0.36084995,-0.02080951,-0.48580447,-0.041138675,-1.1268594,-0.14035432,63,十河4人目リラックスVID20250616120356.csv,0
-0.46282455,-0.17661327,-0.31870386,0.040747814,-0.4265179,0.01379562,-1.139967,-0.12979142,64,十河4人目リラックスVID20250616120356.csv,0
-0.50848556,-0.031509355,-0.17786609,0.11949624,-0.34916025,0.096170925,-1.1632891,-0.10858939,65,十河4人目リラックスVID20250616120356.csv,0
-0.55413204,0.0990957,-0.07973608,0.17349802,-0.29640785,0.14657818,-1.158865,-0.07400954,66,十河4人目リラックスVID20250616120356.csv,0
-0.6001771,0.20212126,0.011734964,0.21210776,-0.20916757,0.18821241,-1.1497624,-0.029820198,67,十河4人目リラックスVID20250616120356.csv,0
-0.6536615,0.3080443,0.12209892,0.23280479,-0.13239262,0.22111213,-1.1313668,0.047738656,68,十河4人目リラックスVID20250616120356.csv,0
-0.6317714,0.41602874,0.21568449,0.23967801,-0.054456614,0.2403834,-1.1256286,0.11799521,69,十河4人目リラックスVID20250616120356.csv,0
-0.5976508,0.45305485,0.30872715,0.22690532,0.05888989,0.2753175,-1.1415939,0.20038265,70,十河4人目リラックスVID20250616120356.csv,6
-0.5036476,0.48483285,0.40374586,0.20035827,0.100337856,0.2819233,-1.1525625,0.2877275,71,十河4人目リラックスVID20250616120356.csv,6
-0.43037504,0.5234263,0.4904548,0.15869202,0.19020107,0.22804725,-1.1732554,0.42067337,72,十河4人目リラックスVID20250616120356.csv,6
-0.32006347,0.5566118,0.55819756,0.08844317,0.27967408,0.21977693,-1.2101945,0.52037996,73,十河4人目リラックスVID20250616120356.csv,6
-0.23312934,0.5615926,0.60610026,-0.0060535297,0.38441873,0.19590807,-1.2359265,0.65282863,74,十河4人目リラックスVID20250616120356.csv,6
-0.1659975,0.5447417,0.58761334,-0.09478415,0.4396742,0.17356937,-1.234232,0.74424785,75,十河4人目リラックスVID20250616120356.csv,6
-0.11277218,0.48368293,0.5540269,-0.21450925,0.48154894,0.14075066,-1.2243258,0.8223613,76,十河4人目リラックスVID20250616120356.csv,6
-0.12008323,0.45639768,0.50550866,-0.3030156,0.45952252,0.077371046,-1.159944,0.91696465,77,十河4人目リラックスVID20250616120356.csv,6
-0.14988498,0.43198016,0.43948245,-0.38503894,0.39540944,-0.006604937,-1.0733942,0.98798054,78,十河4人目リラックスVID20250616120356.csv,6
-0.18784693,0.43280718,0.35143822,-0.44686663,0.33406705,-0.09390698,-0.97350484,1.0480821,79,十河4人目リラックスVID20250616120356.csv,6
-0.21736293,0.4419441,0.2471423,-0.500267,0.24917328,-0.21143954,-0.8295506,1.1113261,80,十河4人目リラックスVID20250616120356.csv,6
-0.22407125,0.4281754,0.11738244,-0.55836314,0.1705875,-0.33059844,-0.6705884,1.1500088,81,十河4人目リラックスVID20250616120356.csv,6
-0.21709223,0.39064863,-0.0129632605,-0.64034367,0.04856962,-0.46876937,-0.4964743,1.1364069,82,十河4人目リラックスVID20250616120356.csv,6
-0.17934415,0.33199418,-0.15811552,-0.71202475,-0.09897284,-0.60400957,-0.33769915,1.0835512,83,十河4人目リラックスVID20250616120356.csv,6
-0.16310357,0.28290224,-0.30220652,-0.7811836,-0.2820253,-0.6990773,-0.20366153,0.997096,84,十河4人目リラックスVID20250616120356.csv,4
-0.18251888,0.23986207,-0.43720862,-0.8078841,-0.36219934,-0.7185748,-0.20382948,0.9128394,85,十河4人目リラックスVID20250616120356.csv,4
-0.2273532,0.19809824,-0.59117097,-0.83258545,-0.46037114,-0.7130182,-0.23674999,0.774439,86,十河4人目リラックスVID20250616120356.csv,4
-0.27604514,0.17201191,-0.75993466,-0.80122197,-0.5887024,-0.6514919,-0.35084245,0.56851286,87,十河4人目リラックスVID20250616120356.csv,4
-0.36880508,0.17483707,-0.8348314,-0.77369136,-0.64201057,-0.5478787,-0.4757957,0.40919128,88,十河4人目リラックスVID20250616120356.csv,4
-0.44637737,0.18684793,-0.91413397,-0.71547,-0.71121496,-0.4066945,-0.63837457,0.2693941,89,十河4人目リラックスVID20250616120356.csv,0
-0.5654611,0.22527723,-0.98702127,-0.637896,-0.7019787,-0.2352975,-0.83685607,0.101106696,90,十河4人目リラックスVID20250616120356.csv,0
-0.6811244,0.26369926,-1.0765443,-0.53851694,-0.6580494,-0.082717754,-0.9640807,-0.053048417,91,十河4人目リラックスVID20250616120356.csv,0
-0.7422276,0.31236744,-1.0594311,-0.43564856,-0.60642016,0.023951143,-1.0259333,-0.1627444,92,十河4人目リラックスVID20250616120356.csv,0
-0.80105895,0.3518183,-1.0083863,-0.34567678,-0.5377181,0.12779813,-1.0814548,-0.2405304,93,十河4人目リラックスVID20250616120356.csv,0
-0.8510699,0.39235875,-0.9612751,-0.2765819,-0.46448335,0.21540682,-1.1174574,-0.3052424,94,十河4人目リラックスVID20250616120356.csv,0
-0.9060999,0.42793012,-0.89517236,-0.20682345,-0.37697878,0.28486916,-1.1325172,-0.33107308,95,十河4人目リラックスVID20250616120356.csv,0
-1.0220748,0.50209266,-0.8060195,-0.11713388,-0.2637714,0.3608338,-1.1432611,-0.29863074,96,十河4人目リラックスVID20250616120356.csv,0
-1.066437,0.58600813,-0.7362607,-0.08701402,-0.17222175,0.38487348,-1.1374925,-0.3240087,97,十河4人目リラックスVID20250616120356.csv,0
-1.0960275,0.7284794,-0.6248749,-0.024011904,-0.08170031,0.4441182,-1.2114915,-0.3324192,98,十河4人目リラックスVID20250616120356.csv,0
-0.9897001,0.9095875,-0.47053862,0.011883526,0.040621076,0.47214133,-1.2555089,-0.33323509,99,十河4人目リラックスVID20250616120356.csv,0
-0.9528296,1.0422394,-0.31398916,0.08093243,0.13157605,0.52672315,-1.3045193,-0.26193914,100,十河4人目リラックスVID20250616120356.csv,0
-0.8858735,1.1380811,-0.13352722,0.07058919,0.2539209,0.5212769,-1.3079109,-0.13202144,101,十河4人目リラックスVID20250616120356.csv,0
-0.7878812,1.1877916,-0.01486535,-0.0046116803,0.42988038,0.5369278,-1.3544072,0.004349226,102,十河4人目リラックスVID20250616120356.csv,6
-0.71820056,1.2060508,0.033348672,-0.082852446,0.53688794,0.49963737,-1.3624555,0.10171109,103,十河4人目リラックスVID20250616120356.csv,6
-0.6587686,1.2439003,0.089673586,-0.18125063,0.6578666,0.46471724,-1.372545,0.21831998,104,十河4人目リラックスVID20250616120356.csv,6
-0.58350486,1.2747798,0.13340527,-0.28206193,0.7508398,0.42441034,-1.3727286,0.33160964,105,十河4人目リラックスVID20250616120356.csv,6
-0.47988102,1.2676554,0.20229098,-0.41934577,0.8807636,0.38765746,-1.3799558,0.48866114,106,十河4人目リラックスVID20250616120356.csv,6
-0.43525788,1.2674636,0.2273396,-0.54955345,0.9735948,0.35603255,-1.3550792,0.62106484,107,十河4人目リラックスVID20250616120356.csv,6
-0.42705864,1.2378452,0.1979879,-0.62405,1.0251338,0.337879,-1.3096545,0.6844804,108,十河4人目リラックスVID20250616120356.csv,6
-0.39500096,1.253629,0.19077238,-0.77095705,1.0735008,0.29523236,-1.2578913,0.77606314,109,十河4人目リラックスVID20250616120356.csv,6
-0.39768818,1.270772,0.1503655,-0.89120805,1.0767001,0.24111153,-1.2059301,0.83963424,110,十河4人目リラックスVID20250616120356.csv,6
-0.37517053,1.310467,0.07344115,-1.0706215,1.0623113,0.15889809,-1.1219021,0.9249203,111,十河4人目リラックスVID20250616120356.csv,6
-0.39813945,1.3489953,-0.04577952,-1.2432566,0.94920915,0.025928415,-0.9868293,1.0041837,112,十河4人目リラックスVID20250616120356.csv,6
-0.39101043,1.3499392,-0.11767087,-1.318843,0.88638085,-0.08601528,-0.87633276,1.0275686,113,十河4人目リラックスVID20250616120356.csv,6
-0.4045809,1.3389678,-0.21583255,-1.4425906,0.7743447,-0.21723826,-0.73045766,1.0354269,114,十河4人目リラックスVID20250616120356.csv,6
-0.3736558,1.2886866,-0.36541736,-1.5342056,0.6028058,-0.40491173,-0.55431354,0.96239287,115,十河4人目リラックスVID20250616120356.csv,6
-0.2727688,1.208564,-0.50496334,-1.617091,0.3794556,-0.5849548,-0.38270646,0.8021232,116,十河4人目リラックスVID20250616120356.csv,6
-0.20511176,1.1792918,-0.6112667,-1.6342788,0.14600372,-0.6291489,-0.27246648,0.67795604,117,十河4人目リラックスVID20250616120356.csv,6
-0.17431559,1.1676489,-0.7384929,-1.6508482,-0.039802104,-0.6727136,-0.18698515,0.5181455,118,十河4人目リラックスVID20250616120356.csv,6
-0.21168157,1.1572897,-0.9229172,-1.6042801,-0.32134235,-0.64032257,-0.11847825,0.36803648,119,十河4人目リラックスVID20250616120356.csv,4
-0.25506145,1.1679449,-0.935694,-1.5829626,-0.41756383,-0.6184539,-0.11929129,0.2173451,120,十河4人目リラックスVID20250616120356.csv,4
-0.29201815,1.1540072,-1.0049875,-1.5661879,-0.5375713,-0.5706536,-0.12981576,0.07148741,121,十河4人目リラックスVID20250616120356.csv,4
-0.14773273,-0.7107883,-0.030505285,0.33866563,-0.2663029,0.068146564,-0.3335339,0.3503191,0,十河4人目嬉しいVID20250616120305.csv,1
-0.22599542,-0.6262653,-0.0036891513,0.42455548,-0.3356726,0.10075872,-0.25975716,0.311736,1,十河4人目嬉しいVID20250616120305.csv,1
-0.26391762,-0.5458458,0.036585473,0.4801631,-0.32507244,0.16866685,-0.23057698,0.3093361,2,十河4人目嬉しいVID20250616120305.csv,1
-0.30094612,-0.5105198,0.08369997,0.5208671,-0.29493985,0.20449637,-0.2079363,0.32861403,3,十河4人目嬉しいVID20250616120305.csv,1
-0.3144842,-0.46210837,0.15121388,0.5611421,-0.26163957,0.26753208,-0.18906315,0.34658888,4,十河4人目嬉しいVID20250616120305.csv,1
-0.3241223,-0.4631052,0.20115802,0.55990505,-0.2024819,0.28970414,-0.20176242,0.3971739,5,十河4人目嬉しいVID20250616120305.csv,1
-0.33659044,-0.4713326,0.22924353,0.5687065,-0.14759941,0.29086375,-0.21052356,0.4805037,6,十河4人目嬉しいVID20250616120305.csv,1
-0.2882061,-0.4707617,0.29289597,0.5245616,-0.0949745,0.30154264,-0.28130117,0.57019943,7,十河4人目嬉しいVID20250616120305.csv,1
-0.19521211,-0.4586417,0.37318912,0.47083414,-0.01338757,0.31152034,-0.32508373,0.6324113,8,十河4人目嬉しいVID20250616120305.csv,1
-0.042433318,-0.49330145,0.38462657,0.37349746,0.058209002,0.23003793,-0.34044,0.7118278,9,十河4人目嬉しいVID20250616120305.csv,1
0.034323815,-0.48557946,0.41946778,0.30338886,0.09339418,0.19269414,-0.3425794,0.75922775,10,十河4人目嬉しいVID20250616120305.csv,1
0.07961935,-0.48626712,0.42716777,0.27523494,0.11506218,0.15717414,-0.33131933,0.7899535,11,十河4人目嬉しいVID20250616120305.csv,1
0.11971684,-0.5141898,0.3947807,0.24873929,0.13234642,0.10754961,-0.3097342,0.8425635,12,十河4人目嬉しいVID20250616120305.csv,1
0.16388367,-0.5447039,0.33911005,0.18649203,0.1312387,0.040996674,-0.26313066,0.9365559,13,十河4人目嬉しいVID20250616120305.csv,1
0.20541571,-0.588444,0.27485636,0.08108966,0.09960828,-0.021585695,-0.2239623,1.0201248,14,十河4人目嬉しいVID20250616120305.csv,1
